adsh,ddate,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,InterestExpense,Liabilities,LiabilitiesCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingIncomeLoss,PaymentsToAcquirePropertyPlantAndEquipment,Revenues,StockholdersEquity,current_ratio,cash_ratio,debt_to_equity,debt_to_assets,net_profit_margin,return_on_assets,return_on_equity,free_cash_flow,operating_cf_ratio,risk_score,risk_category
0001140361-24-011762,20221231,525301000.0,14520073.0,12180000.0,787000.0,41708000.0,12204998.0,107203000.0,67110020.0,-1959000.0,-1630000.0,1020572.5,848221000.0,240563774.0,0.8311600980251587,0.2999388915531042,0.15988511747889067,0.07939828783878196,-0.0023095396129074854,-0.003729290444906825,-0.008143370747085137,-1621403.0,1.6090443080464178,0.016229636457493837,1
0001140361-24-011762,20231231,521737000.0,14520073.0,12180000.0,787000.0,1786548534.0,12204998.0,107203000.0,28623744.0,4426000.0,-1630000.0,1020572.5,13638000.0,335694478.0,0.8311600980251587,0.2999388915531042,1.8440273782407908,3.42423200578069,0.3245343892066285,0.008483201306405334,0.013184607701530317,-1621403.0,0.01602181158544445,0.5987861525058072,1
0001140361-24-013254,20221231,22279000.0,13681000.0,11446000.0,30000.0,10172000.0,7654000.0,107203000.0,-20976000.0,-24579000.0,-33217000.0,297000.0,0.0,26000.0,1.0251205296364527,0.9144599480490737,5.971850363593619,0.45657345482292744,-0.0472917516538927,-1.1032362314286996,-945.3461538461538,-21273000.0,-2.0621313409359026,0.7112911141097302,2
0001140361-24-013254,20231231,49132000.0,9599000.0,7575000.0,614000.0,46899000.0,6573000.0,107203000.0,-20408000.0,0.0,-21135000.0,19000.0,68000.0,-186981000.0,0.9003110024970853,0.766602922061795,-0.22380115589302235,0.9545510054546935,0.0,0.0,-0.0,-20427000.0,-0.4351478709567368,-0.8931323907224304,0
0001140361-24-014377,20221231,2106215000.0,237047000.0,120130000.0,1277965.0,1139724000.0,261766000.0,744557000.0,327484000.0,0.0,354185000.0,1020572.5,645645000.0,359000.0,0.6447803011043054,0.3776973453184853,8.063289236249641,0.5411242442010906,0.0,0.0,0.0,-1621403.0,0.2873362322807978,2.6588135663272556,2
0001140361-24-014377,20231231,2171780000.0,295677000.0,138640000.0,1277965.0,987392000.0,280440000.0,619175000.0,375008000.0,0.0,343218000.0,1020572.5,674795000.0,19340000.0,0.7199509667300347,0.4017020341459973,3.952289230231952,0.4546464190663879,0.0,0.0,0.0,-1621403.0,0.3797964739434794,1.2117366074626694,2
0001140361-24-014541,20221231,22468070.0,18051831.0,9866628.0,1277965.0,14898335.0,12636275.0,107203000.0,1744495.0,1360238.0,1571479.0,257954.0,17979317.0,-22442164.0,0.887303506894705,0.5770726771907145,-0.5091369907667822,0.6630892195012745,0.07565571039211334,0.060540936537940286,-0.060610821665860744,1486541.0,0.11709328592758855,-0.6929142594101898,0
0001140361-24-014541,20231231,24072515.0,19229799.0,11004937.0,1277965.0,14704629.0,12730815.0,107203000.0,1449307.0,1695053.0,1492096.0,303895.0,18931931.0,-20747111.0,0.9204788997126467,0.6229570021544159,-0.5357653269215924,0.6108472255599384,0.08953407869487798,0.07041445399452446,-0.08170067630138962,1145412.0,0.09856127618044631,-0.8132208275375011,0
0001140361-24-014611,20221231,19873000.0,6620000.0,1153000.0,1277965.0,60883000.0,60215000.0,107203000.0,-17169000.0,-10293000.0,-8952000.0,1020572.5,16742000.0,152750000.0,0.10430540471099316,0.01896703594455198,0.3354569914833295,3.0636038846676397,-0.6148010990323737,-0.5179389120917828,-0.06738461538461539,-1621403.0,-0.2819999014503228,1.420043208930754,2
0001140361-24-014611,20231231,22416000.0,9784000.0,1797000.0,1277965.0,65594000.0,64755000.0,107203000.0,-4538000.0,0.0,-540000.0,1020572.5,20398000.0,-220049000.0,0.1407115606697949,0.027372679306036082,-0.2608925305314138,2.926213418986438,0.0,0.0,-0.0,-1621403.0,-0.06918315699606671,1.1696556627702057,2
0001140361-24-016714,20221231,447534365.0,14520073.0,45290385.0,108722.0,289505989.0,12204998.0,107203000.0,-5334319.0,0.0,-1630000.0,1020572.5,69708835.0,157574904.0,0.8311600980251587,0.2999388915531042,1.042838620755512,0.646891080643606,0.0,0.0,0.0,-1621403.0,-0.01842559118871976,0.3067368315590758,1
0001140361-24-016714,20231231,441708933.0,14520073.0,41185196.0,28389.0,280019140.0,12204998.0,107203000.0,-9785373.0,0.0,-1630000.0,1020572.5,25420387.0,161226464.0,0.8311600980251587,0.2999388915531042,1.00679166025884,0.6339449331444696,0.0,0.0,0.0,-1621403.0,-0.03494537194850324,0.29501309259834957,1
0001140361-24-016971,20221231,142070000.0,14520073.0,28863000.0,1952000.0,264871000.0,12204998.0,107203000.0,-78000.0,1525000.0,-1630000.0,126000.0,14433000.0,51982000.0,0.8311600980251587,0.2999388915531042,1.8075404391171208,1.8643696769198284,0.10566063881382942,0.010734145139719856,0.029337078219383632,-204000.0,-0.0002944829747310955,0.5663549630057502,1
0001140361-24-016971,20231231,381265000.0,14520073.0,2774000.0,3269000.0,40706000.0,12204998.0,107203000.0,-48000.0,-171000.0,-1630000.0,80000.0,-12264000.0,-16121000.0,0.8311600980251587,0.2999388915531042,-1.2598887950018955,0.10676563545040851,0.013943248532289627,-0.00044850694398908893,0.010607282426648471,-128000.0,-0.001179187343389181,-0.439729781118873,0
0001140361-24-017280,20211231,13430090.0,994270.0,765484.0,743687.0,6389712.0,2081488.0,4203670.0,3657337.0,2170265.0,2915163.0,56066.0,7786022.0,7040378.0,0.39046835238337624,0.31317295077058244,0.645835850017093,0.4757758138627515,0.27873861645908526,0.16159720448634374,0.30825972696352383,3601271.0,0.5723790055013435,0.6802337770295924,2
0001140361-24-017280,20221231,125655000.0,59814000.0,54732000.0,2452000.0,61087000.0,25215000.0,35133000.0,7875000.0,0.0,40502000.0,80832000.0,22784000.0,29374000.0,1.2155533192447585,1.1539248595950946,1.124808889266697,0.48614858143328954,0.0,0.0,0.0,-72957000.0,0.12891449899323915,-1.4106146657477245,0
0001140361-24-017280,20231231,174805000.0,19090000.0,13801000.0,7183000.0,108936000.0,53093000.0,55843000.0,-6228000.0,0.0,7079000.0,81748000.0,36067000.0,65869000.0,0.3071594682947139,0.23106418419750116,0.9760031458119199,0.6231858356454335,0.0,0.0,0.0,-87976000.0,-0.05717118307997356,1.0823674761056816,2
0001140361-24-017470,20221231,513600000.0,61644000.0,26027000.0,15332000.0,291901000.0,94650000.0,107203000.0,37286000.0,0.0,29683000.0,70321000.0,125020000.0,0.0,0.501552971319341,0.24293167719494752,0.4280491536844271,0.5683430685358255,0.0,0.0,0.0,-33035000.0,0.12773508826622726,0.6149122754203651,1
0001140361-24-017470,20231231,477877000.0,25085000.0,19378000.0,20694000.0,249432000.0,69515000.0,107203000.0,31323000.0,2282000.0,21349000.0,314000.0,110234000.0,590129000.0,0.30811491943632596,0.245890842640703,0.3525379791083749,0.5219585792996942,0.020701416985684996,0.004775287364740299,0.0038669511242457157,31009000.0,0.1255773116520735,0.7708216486143034,2
0001140361-24-027200,20230331,1414826000.0,1095130000.0,103093000.0,1236000.0,632561000.0,561326000.0,107203000.0,-15425000.0,0.0,26052000.0,1020572.5,587097000.0,-14080000.0,1.0821338174429913,0.16861113264502162,-3.8270359211500207,0.44709455438336587,0.0,0.0,-0.0,-1621403.0,-0.02438500002371313,-1.3532336037516897,0
0001140361-24-027200,20240331,1653469000.0,1273529000.0,253021000.0,3777000.0,751690000.0,656990000.0,107203000.0,248449000.0,0.0,132560000.0,1020572.5,2127695000.0,901779000.0,1.0778753599970785,0.3257878896813031,0.6062613051800007,0.45461390567346593,0.0,0.0,0.0,-1621403.0,0.3305205603373731,-0.17151880878249795,1
0001140361-24-027520,20221231,5559977000.0,706829000.0,191000.0,43804000.0,4498696000.0,323225000.0,107203000.0,373269000.0,96626000.0,233150000.0,1020572.5,1791711000.0,1090518000.0,1.1590178318932738,0.000590745113763572,1.6341858563386213,0.8091213326961605,0.05392945625717541,0.017378848869338846,0.0886055984403742,-1621403.0,0.08297271031427773,0.5730324545532552,1
0001140361-24-027520,20231231,6129581000.0,574030000.0,25767000.0,99051000.0,5051801000.0,1328455000.0,107203000.0,427479000.0,90097000.0,206145000.0,1020572.5,1649917000.0,1973046000.0,0.3591443135047658,0.01921050683622214,1.2698748941053983,0.8241674267784372,0.05460698932128101,0.014698720842419735,0.04566391254942865,-1621403.0,0.08461912890076233,1.3851178047718777,2
0001140361-24-037388,20221231,348784000.0,194764000.0,163030000.0,1277965.0,338001000.0,85596000.0,107203000.0,-228816000.0,-250157000.0,-246490000.0,9821000.0,7128000.0,-12000.0,1.1864359385482226,1.0663112062038154,-7.104752126839216,0.9690840176154869,-35.09497755331088,-0.7172261342263406,20846.416666666668,-238637000.0,-0.6769684113360611,-3.787835152621499,0
0001140361-24-037388,20231231,358600000.0,175410000.0,127965000.0,1277965.0,403456000.0,98659000.0,107203000.0,-117354000.0,-113724000.0,-107983000.0,7975000.0,126325000.0,933244000.0,1.0217104395688046,0.831622796555202,0.35929248034886063,1.1250864472950362,-0.900249356817732,-0.31713329615170105,-0.12185880648576364,-125329000.0,-0.2908718670685279,-0.8744673957860524,0
0001140361-25-007891,20231231,521737000.0,14520073.0,12180000.0,787000.0,1786548534.0,12204998.0,107203000.0,11856000.0,4426000.0,-1630000.0,1020572.5,927338000.0,-32881822.0,0.8311600980251587,0.2999388915531042,-4.013358757592074,3.42423200578069,0.0047728012871250825,0.008483201306405334,-0.13460324674222737,-1621403.0,0.006636259678574173,-1.2797323794627695,0
0001140361-25-007891,20241231,2336031983.0,14520073.0,12180000.0,946020.0,1790255852.0,12204998.0,107203000.0,67440037.0,50862252.0,-1630000.0,1020572.5,15669000.0,329544.0,0.8311600980251587,0.2999388915531042,8.600343280535984,0.7663661563832279,3.246043270151254,0.021772926214255518,154.34130798922146,-1621403.0,0.03767061390954749,2.730906021829943,2
0001140361-25-009158,20231231,2171780000.0,295677000.0,138640000.0,1277965.0,987392000.0,280440000.0,619175000.0,375008000.0,0.0,343218000.0,1020572.5,674795000.0,19340000.0,0.7199509667300347,0.4017020341459973,3.952289230231952,0.4546464190663879,0.0,0.0,0.0,-1621403.0,0.3797964739434794,1.2117366074626694,2
0001140361-25-009158,20241231,2373245000.0,301242000.0,141375000.0,1277965.0,909764000.0,264001000.0,538781000.0,430146000.0,0.0,379139000.0,1020572.5,711055000.0,8624000.0,0.7613028361625392,0.4288621404581899,4.668070945111206,0.3833417957269477,0.0,0.0,0.0,-1621403.0,0.4728105310827863,1.3484873146743495,2
0001140361-25-009647,20231231,24072515.0,19229799.0,11004937.0,1277965.0,14704629.0,12730815.0,107203000.0,1449307.0,1695053.0,1492096.0,303895.0,18931931.0,107224.0,0.9204788997126467,0.6229570021544159,4.928262913422428,0.6108472255599384,0.08953407869487798,0.07041445399452446,15.80852234574349,1145412.0,0.09856127618044631,0.9391893885271388,2
0001140361-25-009647,20241231,24912498.0,13702478.0,6674473.0,1277965.0,13770752.0,13137858.0,107203000.0,2871908.0,1674902.0,1249542.0,378714.0,2507729.0,11141746.0,0.7144078445843786,0.4108065355630075,0.8046706505445311,0.5527648010247708,0.667895932933742,0.06723139526192837,0.15032670821969915,2493194.0,0.208551283183373,0.1926912213988186,1
0001140361-25-009905,20231231,477877000.0,25085000.0,19378000.0,1277965.0,249432000.0,69515000.0,107203000.0,31323000.0,0.0,21349000.0,314000.0,110234000.0,0.0,0.30811491943632596,0.245890842640703,0.4280491536844271,0.5219585792996942,0.0,0.0,0.0,31009000.0,0.1255773116520735,0.7950498788101934,2
0001140361-25-009905,20241231,545853000.0,45898000.0,21866000.0,1277965.0,283674000.0,61623000.0,107203000.0,75278000.0,0.0,62574000.0,70651000.0,167459000.0,0.0,0.5566509998516821,0.30367970917670006,0.4280491536844271,0.5196893669174668,0.0,0.0,0.0,4627000.0,0.2653679928368479,0.4262761015244685,1
0001140361-25-010239,20231231,381265000.0,14520073.0,2774000.0,3269000.0,273990000.0,12204998.0,107203000.0,-48000.0,-171000.0,-1630000.0,39000.0,-12264000.0,-7401000.0,0.8311600980251587,0.2999388915531042,-3.6381300350110632,0.7186340209565525,0.013943248532289627,-0.00044850694398908893,0.02310498581272801,-87000.0,-0.00017518887550640533,-1.1947668316702809,0
0001140361-25-010239,20241231,393428000.0,14520073.0,3916000.0,3419000.0,293815000.0,12204998.0,107203000.0,1009000.0,-4268000.0,-1630000.0,53000.0,-13140000.0,57425000.0,0.8311600980251587,0.2999388915531042,1.8109900019166327,0.7468075480138678,0.3248097412480974,-0.010848236526124221,-0.07432303003918155,956000.0,0.003434133723601586,0.5524273147451478,1
0001140361-25-013255,20211231,13430090.0,994270.0,765484.0,1277965.0,6389712.0,2081488.0,4203670.0,3657337.0,2170265.0,2915163.0,56066.0,7786022.0,7040378.0,0.39046835238337624,0.31317295077058244,0.645835850017093,0.4757758138627515,0.27873861645908526,0.16159720448634374,0.30825972696352383,3601271.0,0.5723790055013435,0.6802337770295924,2
0001140361-25-013255,20231231,174805000.0,19090000.0,13801000.0,1277965.0,108936000.0,53093000.0,55843000.0,-6228000.0,0.0,7079000.0,81748000.0,36067000.0,26952000.0,0.3071594682947139,0.23106418419750116,1.6177735109334017,0.6231858356454335,0.0,0.0,0.0,-87976000.0,-0.05717118307997356,1.2881986037651654,2
0001140361-25-013255,20241231,172073000.0,24483000.0,6412000.0,1277965.0,111985000.0,33516000.0,61103000.0,3264000.0,0.0,4818000.0,249000.0,45439000.0,0.0,0.5484028322674348,0.1750548954162681,0.4280491536844271,0.6507993700348108,0.0,0.0,0.0,3015000.0,0.029146760726883065,0.6397504718541972,2
0001140361-25-020204,20240331,1653469000.0,1273529000.0,253021000.0,1277965.0,751690000.0,656990000.0,107203000.0,248449000.0,0.0,158257000.0,1020572.5,2225302000.0,-23811000.0,1.0778753599970785,0.3257878896813031,-3.483361613329565,0.45461390567346593,0.0,0.0,-0.0,-1621403.0,0.3305205603373731,-1.4831588326398688,0
0001140361-25-020204,20250331,1884805000.0,1363790000.0,389375000.0,1277965.0,907182000.0,797883000.0,107203000.0,302145000.0,0.0,106293000.0,1020572.5,2068789000.0,193698000.0,0.9966757677570308,0.39743975550801613,1.7375648938426063,0.481313451524163,0.0,0.0,0.0,-1621403.0,0.3330588569879032,0.17705566230094003,1
0001140361-25-027147,20240331,32684427.0,25842252.0,4948090.0,1277965.0,6376.0,21451595.0,107203000.0,-1847147.0,43580.0,43581.0,262091.0,10055809.0,7908000.0,0.7905812008856665,0.2075530766790105,0.0008059472667225318,0.0001950776129561641,0.004333813420680524,0.0013333567083798042,0.005510875063227112,-2109238.0,-289.7031053952321,0.18195939750956458,1
0001140361-25-027147,20250331,30723975.0,25338318.0,7717087.0,1277965.0,17956232.0,17925671.0,107203000.0,359965.0,0.0,0.0,13744.0,59107.0,21817729.0,0.881086806630706,0.3580273730334795,0.6004895557851941,0.5844371374472216,0.0,0.0,0.0,346221.0,0.020046800464596358,0.012202547495981316,1
0001140361-25-037963,20231231,3075829.0,2963004.0,2924323.0,1277965.0,153541.0,153541.0,107203000.0,-3807623.0,-4931197.0,-4931197.0,13559.0,277038.0,2922288.0,3.0105126630801524,2.9980234965479116,0.05120758732075194,0.04991857479723353,-17.79971339671814,-1.6032090860707797,-1.687443879590239,-3821182.0,-24.798737796419196,-6.829644262781104,0
0001140361-25-037963,20241231,3217466.0,2697852.0,2660624.0,1277965.0,430895.0,430895.0,107203000.0,-4900057.0,-6393932.0,-6404028.0,1020572.5,633489.0,2786571.0,1.9825234429620033,1.9705533939294724,0.14378228552607708,0.13392371512239756,-10.093201302627197,-1.9872570525997788,-2.2945519780403942,-1621403.0,-11.371812158414462,-3.968704431675431,0
0001140361-25-040617,20240731,142858.0,141905.0,12180000.0,1277965.0,8504268.0,8504268.0,107203000.0,-1548947.0,-9871748.0,-1630000.0,1020572.5,0.0,-8361410.0,0.016548640173644998,0.2999388915531042,-0.7016535961443552,59.52951882288706,-0.0472917516538927,-69.10182138907166,1.18063197475067,-1621403.0,-0.18213760431820822,1.5340327650075731,2
0001140361-25-040617,20250731,11871295.0,4337627.0,12180000.0,1277965.0,31464840.0,18750355.0,107203000.0,-6429905.0,-12067231.0,-1630000.0,1020572.5,25794.0,-19593545.0,0.20809953683491164,0.2999388915531042,-0.9577696065990481,2.6504976921220473,-467.8309296735675,-1.016505023251465,0.6158778822311123,-1621403.0,-0.2043520640816861,0.5609841292156682,1
0001140361-25-043382,20240731,142858.0,141905.0,12180000.0,1277965.0,8504268.0,8504268.0,107203000.0,-1548947.0,-9871748.0,-1630000.0,1020572.5,0.0,-8361410.0,0.016548640173644998,0.2999388915531042,-0.7016535961443552,59.52951882288706,-0.0472917516538927,-69.10182138907166,1.18063197475067,-1621403.0,-0.18213760431820822,1.5340327650075731,2
0001140361-25-043382,20250731,11871295.0,4337627.0,12180000.0,1277965.0,31464840.0,18750355.0,107203000.0,-6429905.0,-12067231.0,-1630000.0,1020572.5,25794.0,-19593545.0,0.20809953683491164,0.2999388915531042,-0.9577696065990481,2.6504976921220473,-467.8309296735675,-1.016505023251465,0.6158778822311123,-1621403.0,-0.2043520640816861,0.5609841292156682,1
0001140361-25-044581,20240930,110610000.0,46010000.0,12180000.0,1277965.0,91109000.0,71358000.0,107203000.0,6831000.0,551000.0,3758000.0,1020572.5,183184000.0,19501000.0,0.4976048368641796,0.2999388915531042,1.7355447546080591,0.8236958683663321,0.0030079046204908727,0.004981466413524998,0.028254961284036716,-1621403.0,0.07497612749563709,0.930541462917571,2
0001140361-25-044581,20250930,170753000.0,88831000.0,12180000.0,1277965.0,144951000.0,120661000.0,107203000.0,43066000.0,5657000.0,6434000.0,1020572.5,207443000.0,25802000.0,0.5517005917465878,0.2999388915531042,1.8897660595397319,0.8488928452208746,0.027270141677472846,0.033129725392818866,0.21924657003333076,-1621403.0,0.29710729832840066,0.9154947756875548,2
0001145197-24-000011,20221231,2251100000.0,1314000000.0,12180000.0,6000000.0,1774700000.0,364700000.0,107203000.0,119000000.0,4600000.0,37600000.0,122900000.0,1247800000.0,-584300000.0,1.5266998655137338,0.2999388915531042,-1.3955785298472836,0.7883701301585891,0.003686488219265908,0.0020434454266802897,-0.007872668149922985,-3900000.0,0.06705358652166564,-1.3047565762767697,0
0001145197-24-000011,20231231,2588200000.0,1582900000.0,12180000.0,36200000.0,1855500000.0,451200000.0,107203000.0,145700000.0,206300000.0,220000000.0,75600000.0,473700000.0,-378000000.0,1.5058980394245924,0.2999388915531042,-1.7764309451725857,0.7169075032841357,0.43550770529871224,0.07970790510779692,-0.5457671957671958,70100000.0,0.07852330908111022,-1.4565701020831026,0
0001145197-25-000007,20231231,2588200000.0,1582900000.0,12180000.0,1277965.0,1855500000.0,451200000.0,107203000.0,145700000.0,206300000.0,220000000.0,75600000.0,1251000000.0,22800000.0,1.5058980394245924,0.2999388915531042,4.4113618554589795,0.7169075032841357,0.16490807354116707,0.07970790510779692,9.048245614035087,70100000.0,0.07852330908111022,0.5280538284843359,1
0001145197-25-000007,20241231,3087700000.0,1891300000.0,12180000.0,1277965.0,1876100000.0,528400000.0,107203000.0,430300000.0,418300000.0,308900000.0,124900000.0,2032700000.0,-300000.0,1.5215452718758766,0.2999388915531042,-7.104752126839216,0.6076043657091038,0.20578540856988242,0.13547300579719532,-1394.3333333333333,305400000.0,0.22935877618463835,-3.3526452573799355,0
